Product,Price,Rating,Description,Url,Review Url
HP G8 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 Business Laptop,34990.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM32 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Displayna1 year warranty,https://www.flipkart.com/hp-g8-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-240-business-laptop/p/itm4bea4ae5c4254?pid=COMGKGWHFZUUG62U&lid=LSTCOMGKGWHFZUUG62UBTXP92&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_255&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGKGWHFZUUG62U.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/hp-g8-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-240-business-laptop/product-reviews/itm4bea4ae5c4254?pid=COMGKGWHFZUUG62U&lid=LSTCOMGKGWHFZUUG62UBTXP92&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_255&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGKGWHFZUUG62U.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook,35855.0,4.1,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,https://www.flipkart.com/dell-inspiron-amd-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itm14eacf0d38abe?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_256&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMG24PG7EFFBSEV.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-amd-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/product-reviews/itm14eacf0d38abe?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_256&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMG24PG7EFFBSEV.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin ...,79990.0,4.1,Intel Core i9 Processor (13th Gen)32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itm53866eeb21b65?pid=COMGRFPGYCKFSGZG&lid=LSTCOMGRFPGYCKFSGZGMBU4DX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_257&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGRFPGYCKFSGZG.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/product-reviews/itm53866eeb21b65?pid=COMGRFPGYCKFSGZG&lid=LSTCOMGRFPGYCKFSGZGMBU4DX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_257&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGRFPGYCKFSGZG.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
ASUS Vivobook 15 OLED (2022) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1505ZA-...,46069.0,4.5,"Get unparalleled power and reliability with the new Intel 12th Gen CPU15.6 Inch Full HD OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TUV Rheinland-certifiedStylish & Portable Just 1.99 cm thin and 1.7 kg in weight. US MIL-STD 810H Military-grade durabilityLight Laptop without Optical Disk DriveBacklit chiclet keyboard, Finger Print Sensor for Faster System Access720p HD webcam with physical privacy shutter180 ErgoLift hinge for comfortable and collaborative use casesIntel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-oled-2022-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1505za-l1311ws-thin-light-laptop/p/itmce2e2162939c4?pid=COMGHPPSM6JR8XKT&lid=LSTCOMGHPPSM6JR8XKTLIB123&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_258&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGHPPSM6JR8XKT.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-oled-2022-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1505za-l1311ws-thin-light-laptop/product-reviews/itmce2e2162939c4?pid=COMGHPPSM6JR8XKT&lid=LSTCOMGHPPSM6JR8XKTLIB123&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_258&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGHPPSM6JR8XKT.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,54558.0,4.4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0040ax-gaming-laptop/p/itmc4100fb7234c4?pid=COMGGYEBBQFFPTTN&lid=LSTCOMGGYEBBQFFPTTNEOKVTA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_259&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGGYEBBQFFPTTN.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0040ax-gaming-laptop/product-reviews/itmc4100fb7234c4?pid=COMGGYEBBQFFPTTN&lid=LSTCOMGGYEBBQFFPTTNEOKVTA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_259&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGGYEBBQFFPTTN.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,53400.0,4.1,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-11300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ihu6-laptop/p/itm9a3d107bf049c?pid=COMG6ZFCQGXNT3KR&lid=LSTCOMG6ZFCQGXNT3KRDOZDDG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_260&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMG6ZFCQGXNT3KR.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-11300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ihu6-laptop/product-reviews/itm9a3d107bf049c?pid=COMG6ZFCQGXNT3KR&lid=LSTCOMG6ZFCQGXNT3KRDOZDDG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_260&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMG6ZFCQGXNT3KR.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Notebook,47990.0,3.7,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Hardware Service,https://www.flipkart.com/dell-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-vostro-3420-notebook/p/itme7a503ff963e2?pid=COMGFPEHHGMYMH6N&lid=LSTCOMGFPEHHGMYMH6NV8CR5V&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_261&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGFPEHHGMYMH6N.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/dell-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-vostro-3420-notebook/product-reviews/itme7a503ff963e2?pid=COMGFPEHHGMYMH6N&lid=LSTCOMGFPEHHGMYMH6NV8CR5V&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_261&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGFPEHHGMYMH6N.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
Acer Nitro 5 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,69990.0,4.5,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, NitroSense1 Year International Travelers Warranty (ITW)",https://www.flipkart.com/acer-nitro-5-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-57-gaming-laptop/p/itm2b63b0f8a32b5?pid=COMGD37VAQKJRQTQ&lid=LSTCOMGD37VAQKJRQTQVLVIUI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGD37VAQKJRQTQ.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/acer-nitro-5-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-57-gaming-laptop/product-reviews/itm2b63b0f8a32b5?pid=COMGD37VAQKJRQTQ&lid=LSTCOMGD37VAQKJRQTQVLVIUI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGD37VAQKJRQTQ.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,61465.0,4.9,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 2021, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty",https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0050ax-gaming-laptop/p/itm86ca62161fd3f?pid=COMGGYEBRKPEHQKF&lid=LSTCOMGGYEBRKPEHQKFWWKMTI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_263&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGGYEBRKPEHQKF.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0050ax-gaming-laptop/product-reviews/itm86ca62161fd3f?pid=COMGGYEBRKPEHQKF&lid=LSTCOMGGYEBRKPEHQKFWWKMTI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_263&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMGGYEBRKPEHQKF.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
ASUS VivoBook 15 (2022) Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322...,31271.0,4.3,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-2022-intel-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-x515ja-bq322ws-thin-light-laptop/p/itmf2b2791b60690?pid=COMG87FFPEDAAGXW&lid=LSTCOMG87FFPEDAAGXWHLSICD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_264&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMG87FFPEDAAGXW.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-2022-intel-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-x515ja-bq322ws-thin-light-laptop/product-reviews/itmf2b2791b60690?pid=COMG87FFPEDAAGXW&lid=LSTCOMG87FFPEDAAGXWHLSICD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_11_264&otracker=search&otracker1=search&fm=organic&iid=317fa9dd-d375-4960-b036-be302d927425.COMG87FFPEDAAGXW.SEARCH&ppt=None&ppn=None&ssid=35ht43wpf40000001703946599675&qH=c5d334db81c10595
HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeFo...,57990.0,4.4,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty",https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm65f38d574f453?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSI2MYRZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_265&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/product-reviews/itm65f38d574f453?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSI2MYRZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_265&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
HP AMD Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0501AU Thin and Ligh...,45500.0,4.4,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayMS Office Home & Student 20191 Year Onsite Warranty,https://www.flipkart.com/hp-amd-ryzen-5-quad-core-3500u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-14s-dk0501au-thin-light-laptop/p/itm41990d8b29ed1?pid=COMG4WRDP5K4GFY6&lid=LSTCOMG4WRDP5K4GFY6FQXHOV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_266&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMG4WRDP5K4GFY6.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/hp-amd-ryzen-5-quad-core-3500u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-14s-dk0501au-thin-light-laptop/product-reviews/itm41990d8b29ed1?pid=COMG4WRDP5K4GFY6&lid=LSTCOMG4WRDP5K4GFY6FQXHOV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_266&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMG4WRDP5K4GFY6.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
Infinix INBook X2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin an...,57990.0,4.0,Intel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/infinix-inbook-x2-plus-intel-core-i7-11th-gen-1195g7-16-gb-512-gb-ssd-windows-11-home-xl25-thin-light-laptop/p/itme79784e73818f?pid=COMGGQE93WGJJF5R&lid=LSTCOMGGQE93WGJJF5RAIAMDD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_267&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGGQE93WGJJF5R.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/infinix-inbook-x2-plus-intel-core-i7-11th-gen-1195g7-16-gb-512-gb-ssd-windows-11-home-xl25-thin-light-laptop/product-reviews/itme79784e73818f?pid=COMGGQE93WGJJF5R&lid=LSTCOMGGQE93WGJJF5RAIAMDD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_267&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGGQE93WGJJF5R.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light L...,49500.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20191 Year Onsite Warranty,https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-15s-du3517tu-thin-light-laptop/p/itm93a20153319fd?pid=COMGA3HWJVQDZYGQ&lid=LSTCOMGA3HWJVQDZYGQR2RXZB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_268&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGA3HWJVQDZYGQ.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-15s-du3517tu-thin-light-laptop/product-reviews/itm93a20153319fd?pid=COMGA3HWJVQDZYGQ&lid=LSTCOMGA3HWJVQDZYGQR2RXZB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_268&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGA3HWJVQDZYGQ.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,60990.0,4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0135ax-gaming-laptop/p/itm740ddb5e8081e?pid=COMGZUGTYNZFXNGG&lid=LSTCOMGZUGTYNZFXNGGHOWGKH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_269&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGZUGTYNZFXNGG.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0135ax-gaming-laptop/product-reviews/itm740ddb5e8081e?pid=COMGZUGTYNZFXNGG&lid=LSTCOMGZUGTYNZFXNGGHOWGKH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_269&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGZUGTYNZFXNGG.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,50990.0,4.1,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/dell-inspiron-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itme2b619cd3dc1f?pid=COMG9NYD3C9ZVGPX&lid=LSTCOMG9NYD3C9ZVGPX6B8EZB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMG9NYD3C9ZVGPX.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/product-reviews/itme2b619cd3dc1f?pid=COMG9NYD3C9ZVGPX&lid=LSTCOMG9NYD3C9ZVGPX6B8EZB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMG9NYD3C9ZVGPX.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
HP Pavilion Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Li...,74990.0,4.2,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen Display""Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""1 Year Onsite Warranty",https://www.flipkart.com/hp-pavilion-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-14-dy1048tu-thin-light-laptop/p/itm09758595ad6cb?pid=COMGCNDPJXZUA9HM&lid=LSTCOMGCNDPJXZUA9HMYHXW05&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_271&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGCNDPJXZUA9HM.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595,https://www.flipkart.com/hp-pavilion-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-14-dy1048tu-thin-light-laptop/product-reviews/itm09758595ad6cb?pid=COMGCNDPJXZUA9HM&lid=LSTCOMGCNDPJXZUA9HMYHXW05&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_12_271&otracker=search&otracker1=search&fm=organic&iid=5c25431a-51a6-44d7-ae72-18df3237e88a.COMGCNDPJXZUA9HM.SEARCH&ppt=None&ppn=None&ssid=zembsyaqtc0000001703946600106&qH=c5d334db81c10595
