Product Review ID,Title,rating,detail_review,upvote,downvote
643,Wonderful,5,"It's a perfect entry laptop....At start, laptop looks a bit slow, but with all the updates, it goes decent enough for an i3 processor..Battery life is very good considering it's 11th gen..Build quality is good but it's plastic, you won't get a metallic frame at this price point..8 gb ram is sufficient enough...If you want it to boot faster, you should equip it with an SSD..Finally, Display is too good at it's price point..After a month of usage, I find no issues...The laptop looks very good..",394,91
643,Brilliant,5,"Everything perfect, match with my all requirements, thanks Flipkart & HP also",33,4
643,Fabulous!,5,"it's a great deal in this range, superb performance",27,6
643,Wonderful,4,Over all it is good..  So i recommend it,5,0
644,Just okay,3,Value of money,25,3
644,Terrific,5,Good performance sounds quality everything all ok,23,3
644,Super!,5,Well designed & processor is very good. Rebooting is very fast. Value for money.,118,28
644,Worth every penny,5,Nice. But working slow in starting,114,27
644,Best in the market!,5,"Good performance for basics........I liked very much delivery process , thanks Flipkart..♥️",22,4
644,Awesome,5,Good product in this price ...,138,44
644,Fabulous!,5,Looks good,54,13
644,Super!,5,Very Nice Product,26,5
644,Nice product,4,Budget laptop,64,17
644,Terrific,5,Nice 👍😊,18,4
645,Worth the money,4,Overall good Quality. Design is not unique but performance helps me to forget it. The battery backup is medium. It's value for money,6,0
645,Value-for-money,4,I got this laptop for 44500. It looks like a decent deal given it is Itel i5 11th gen.My review after 15 days of usage:Display- okay but not the best. Brightness could have been better.Speaker output: Very low output from laptop speaker. This is so unacceptable from Lenovo for such price.Camera - Disappointed with the camera while doing video calls.Battery- It's the starting days where I found the battery backup is not up to the mark. Maybe it will improve in the coming days with fr...,12,2
645,Nice product,4,Camera quality is not good as much as i expected.Battery performance is good.Backlit of keyboard is attractive .,6,1
645,Very poor,,Very bad display quality. Glare is bad tooAlso the keypads are not visible due to less contrast between white and silverREAD MORE,0,0
645,Great product,5,Worth buying!!!,0,0
646,Super!,5,Nice laptop,4,1
647,Nice product,4,Good,40,11
647,Does the job,,The battery backup is very bad.  Not even 2 hours properlyREAD MORE,20,5
647,Utterly Disappointed,,speker problem After 3 months useREAD MORE,19,5
647,Classy product,5,Superb,6,4
647,Decent product,3,Performance is all okay. But battery drainage rate is high. Size of charger is small which is why it gets hot like a heater while charging if you are using laptop simultaneously. Other than that all fine.,5,3
647,Wonderful,5,It's a amazing product. It's my first laptop ever and I'm very happy to use this product.,0,1
647,Perfect product!,5,Thank you dell,0,0
647,Great product,5,Good,0,0
647,Nice product,4,ok,0,0
647,Worth every penny,5,Awesome 😎👍🏻,0,0
648,Really Nice,4,"The base is becoming a bit Heat within 30 minutes . But there is no problem.   Overall, it is a Nice laptop.",289,60
648,Terrific purchase,5,Hey everyone After reading all reviews I have purchased this laptop.Received it today early morning. It took 3 hours to start and then I took help of HP Support system and the issue was resolved within 5 mins. So go for it. Display and sound it too good as per me. Highly recommended for students.,303,71
648,Decent product,3,"Good for Normal useBattery 7/10Display 6/10Multitasking 9/10Build quality  8/10Camera 2/10Keyboard 10/10Trackpad 10/10Microphone 10/10For web surfing, Watching movies, listening songs(not much good speakers), attending classes, YouTube and medium multitasking ( can easily handle 3 to 4 *medium usage* apps at a time) this laptop is good.*It do not have LAN port*Processor is not too good but SSD and 8 GB ram Full fills that incompleteness.If you are looking laptop as a student ...",19,1
648,Nice product,4,In this price range its best laptop.,109,22
648,Excellent,5,Very fast laptop go for it little bit heating issue but don't worry about it it doesn't affects performance and battery,136,30
648,Excellent,5,Nice product suitable for any type of working and not too short works fast,134,30
648,Mind-blowing purchase,5,Nice laptop,121,28
648,Great product,5,"This Is one of the best laptop..good battery backup, good performance.veey fast...but lot of heating issue is there..after using 2 to 3 hours laptop is like iron box..but this heating issue I rectified by purchasing laptop cooling pad.",25,3
648,Nice product,4,"Received today don't know about performance but over all looks nice ,Thin & Light weight .",96,24
648,Nice product,4,Value For Money,15,1
651,high recomanded,4,working is good but packing is not good,2,1
652,Fabulous!,5,Nice first impression,10,0
652,Worth every penny,5,Awesome product by WINGS No complaintsPros1. Nice alloy metal build2. Fast and strong processor3. Nice slim design4. Easy to handle (light weight)Cons1. But small display screen2. Not upgradable (Ram and so on),11,2
652,Worth every penny,5,"All are very good in this price specially designe is very slim and it's battery capacity is very good approx 4 hours may be more than that, There is no heating problem, after full charge. Actually I got this laptop today so I am inhaling the all aspects and will update very soon.",11,3
652,Worth every penny,5,"Product build quality and functional features are firm and intact. The display looks good and decent but not giving the feel kind of IPS, maybe due to Antiglare coating. Sound quality is ok for professional usage but definitely not ok for multimedia purposes. The keyboard and mouse track pad are good nothing to complain about. Thermal handling is very nice, we can rarely notice the laptop heating and also the battery backup is really good and easily dependable for 4-5hours, screen on time wit...",3,0
652,Hated it!,,There is charging problem in this laptop plugged in but charging is not working I changed my adapter also but I am not getting any changesREAD MORE,6,2
652,Useless product,,Only 4 core processors and a very small display screenREAD MORE,8,12
652,Must buy!,5,Excellent 👌,1,0
652,Really Nice,4,"This is really greate product performance is very good , I am using this since 6 day doing coding work and data base processing it is working good. it is light weight , it is good laptop if you are ok with 14 inch.",1,0
652,Perfect product!,5,"Very nice product, must buy",0,0
652,Brilliant,,Its nice. But  its  only 14 inches screanREAD MORE,2,2
653,Value-for-money,4,nice laptop at this price.,96,13
653,Good quality product,4,1.Overall worth buying at this price range.2.Ms office available only for 5days .3.Battary back is very good.4.Very bad speaker(not able to hear properly)5.No 180 degree hinges(only 95 degree).6.built quality is good.7.Camera is also not good.,86,12
653,Pretty good,4,"i5 11 genscreen - ips + support 4k on yt battery - 5 hr on load work and 6 hr on normal taskskeyboard - smooth but lacking of backlightprocessor -base 2.5 with turboo 4.5 working goodcamera and sound quality of speakers is OK  at this price range and camera have privacy shutterms office is only for 7 day trail ,u have to buy it later  or get it from somewhereport are enough all over at this price range it's worth to buy i bought it at 27,540 in diwali discount",34,3
653,Good quality product,4,Nice laptop at this price 👍,13,0
653,Classy product,5,Nice Product!!! Great Start!!! Good Job Wings!!!Keep it Up!!!!,9,0
653,Wonderful,5,"Oh this one is happiness in a box. Such a vibrant colour and the metal body just adds to the premiumness factor. Stylish and sleek, just loved it. Display is brilliant. Excellent experience offered by an Indian Brand. Kudos to Wings!!",88,26
653,Great product,5,Nice product in this price just one thing keypad backlight not available overall 10 out of 10,8,0
653,Terrific,5,Very good laptop,36,9
653,Waste of money!,,10 day after use Mouse touch pad not working. Bad product.READ MORE,26,6
653,Perfect product!,5,"It's been a month performance is good, metallic body and slim figure looks classyStarts in blink of eye, video quality is superb. Anti glaring makes it perfect to work Apart from brand name, It is far far far better than many branded Laptop and such configuration at a throw away price, feeling awesome.",7,0
654,Slightly disappointed,,No recommendation.  Very noize work. Expensive. Battery maximum 4 hours.Don't have USB.No good not comfortable keyboard.READ MORE,7,1
654,Great product,5,Fabulous purchase. Excellent quality at a very competitive price point .Value for money .Shall follow a complete review after fortnight use.,6,2
654,Excellent,5,Very good,1,1
654,Awesome,5,Nice product,1,2
654,Super!,5,"I loved the laptop, its very comfortable to use. Screen is also awesome.",0,0
654,Pretty good,4,Product is good just processor is not that good,0,0
654,Super!,5,Using this laptop for a month Pros sideSmooth performance no lagDisplay is good qualityHandy and compactCon is only battery back up which is around 5 hour,0,0
654,Wonderful,4,"Good product, only downside is the heating issue.",0,0
655,Highly recommended,5,good product,0,0
656,Good choice,4,"Got this laptop for 58k, at this range RTX 3050 is a killer deal.Pros1. R5 5600H has really good performance.2. RTX 3050 (85W) performs really well.3. The cooling system is efficient.4. Display has good colors and 120hz refresh rate.5. All ports are usb 3.0.6. Build quality feels good.7. Trackpad is a decent size.8. Keyboard is good.9. Camera privacy shutter.10. You can overclock GPU from Vantage software.11. You can stop charging battery at 60% when you use it plugged in.Cons...",106,9
656,Simply awesome,5,"Awesome deal. Got it for 40k with icici card offer 4k, 17k for exchange of my old laptop (Intel pentium dual core 2gb ram) as there was 15.5k bonus extra amount for exchange. Design wise OK but only concern is exhaust air hitting the screen. Upgraded ram to another 8 gigs and it gives awesome performance in games without thermals going above 80 deg.",81,25
656,Decent product,4,Warranty showing only 5 months are left but I just purchased this laptop.,16,2
656,Fabulous!,5,It's a great laptop. Totally go for it if u like gamming.,51,16
656,Excellent,5,Great specs for a great price.. 57k after an additional exchange discount of 8k.. best specs at the price,21,5
656,Mind-blowing purchase,5,The product is good.Bag should be provided by the company.,5,0
656,Horrible,,Microsoft Office 365 not availableREAD MORE,8,2
656,Pretty good,4,The laptop is best in this price range but it has overall only one problem which is it's battery backup which is not that good but if you disable you grafix card then you can easily take 3 to 5 hr according to your use as like when you playing games then only battery drains fast so for that you can use charger but except battery this laptop is a great deal before buying buy I also checked it properly then only I bought this on.. Go for it this one is awsome in this price range 😍🥰🤩🤩I got i...,5,1
656,Worth every penny,5,It gets good fps in most of games i get 60 fps in gta 5 with rtx graphics mod,7,4
656,Simply awesome,5,"THIS IS A REVIEW FOR YOU IF YOU ARE BYING IT FOR GAMING, CODING OR PRODUCTIVITY JUST GOR FOR IT BLINDLY Just you will need some ram upgrades only",2,0
657,Useless product,,"Very poor in performance , being professional will not suggest this product to any oneREAD MORE",5,0
657,Awesome,5,Good laptop for coding,4,0
657,Very poor,,Lcd backlights not workingREAD MORE,4,2
657,Great product,5,"Hi All, This Laptop is Very Good and Build Quality is super. Only one thing I need to add. Please provide bag for this Lenovo Laptop.1. Battery is very good.2. Value for Money.3. Performance is good.4. Camara is very good .5. Top is Aluminum and bottom is hardcore plastic.6. i5 and Irirs Graphic 7. 16 GB and 512 GB .Overall it is good . Only thing plz provide the bag for this laptop",1,1
657,Utterly Disappointed,,Battery backup is very poorREAD MORE,0,0
658,Impressive Performance and Design,5,"I recently purchased the HP Victus Ryzen 5 Gaming Laptop, and I must say it has exceeded my expectations on multiple fronts.Performance:The laptop is powered by the Ryzen 5 Hexa Core 5600H processor, and it truly delivers a seamless and responsive computing experience. Whether I'm gaming, multitasking, or handling resource-intensive applications, the laptop handles it all effortlessly. The 16 GB RAM and 512 GB SSD further contribute to the swift performance, ensuring quick boot-ups and smo...",23,1
658,Super!,5,Worth it Best laptopBest for gamingBest for studentsNice laptop must buy it,98,21
658,Fair,3,Laptop is ok but Atleast mention it's was 60Hz display,168,46
658,Value-for-money,4,"Very good laptop, but no MS word, excel",92,23
658,Nice product,4,"Bought this at 43.5K with card discounts during BBD sale, at that time MRP was 50K, now it is reduced to 48K when I am writing this review.Performance, lookswise it is value for money.Few disappointments mentioned below -Display is 60Hz8GB variant comes with 2 - 4GB attached to each slotsBattery backup is lowNoticeable screen-wobble present",6,0
658,Not recommended at all,,Product is osm but I am giving 1 star only due to very bad experience with delivery.READ MORE,19,3
658,Pretty good,4,LAPTOP IS GOOD TO DO DAILY TASK AND IT CAN RUN LIGHT GAMES WITHOUT PLUG CHARGER IF CHARGE IS ON THE WAY THEN PERORM GREATE I HAVE 16 GB VARIENT AND IT'S FINE TO BUY AT THIS PRICE POINT BUT HP SERVICE IS NOT GREATE ASUS SERVICE IS VERY GREATE THEN THIS SO IF YOU HAVE OPTION WITH ASUS THEN GO AND BUY IT,53,19
658,Delightful,4,Very powerful laptop. Must buy in this price range.Thanks Flipkart.All high games run very smoothly ❤️,10,1
658,Not good,,The laptop doesn't come with 144hz as mentioned it just has 60hzREAD MORE,28,12
658,Excellent,5,"This 16gb and 144hz display was excellent and gaming performance is unbelievable 🔥.. U can choose it highly recommended for video editing like premium Pro, gaming purpose..🫰",7,1
659,Brilliant,5,Nice 👍,95,19
659,Mind-blowing purchase,5,Worth for students ✨💗,193,55
659,Must buy!,5,Overall average product for normally daily working.,58,13
659,Very Good,5,Good,66,16
659,Just wow!,5,Good product,162,51
659,Horrible,,"The laptop is fine but its display looks negative, not HD.READ MORE",32,6
659,Delightful,4,HP Laptop is an excellent budget laptop for general use....,12,1
659,Really Nice,4,Good laptop. Looking also nice. But this laptop s in window DOS. I loaded window 11 now. Good speed.  Battery back up is so good,11,1
659,Simply awesome,5,Worth for money . It's a basic laptop at this low cost . It will be really useful for school and college students.,11,1
659,Highly recommended,5,Mast quality and beautiful laptop,39,12
660,Good quality product,4,"The product is good and delivered on time by flipkart.At first usage, I can feel the laptop is dissipating more heat via keyboards too. I even places my laptop in a laptop stand for proper air ventilation, even though when running multiple application i can feel some heat dissipating through the keys which is bit uncomfortable while doing work. Camera is bit average only with proper indoor lighting condition i can indentify my face but with more noise/grains in the image.Audio quality is g...",35,4
660,Great product,5,Nice product from Flipkart,18,2
660,Great product,5,High performance ⚡️Ryzen 7 ❤,18,3
660,Powerful machine on a cheap body.,,"Not an awesome laptop. A budget laptop with very very cheap build quality.The Processor and the RAM capacity are the only pros of this laptop.The cons are an extensive list.- The keyboard looks very cheap. We can't use this for regular use. We have to buy an additional keyboard and Mouse combo.- The Mouse Trackpad is also very cheap.- Overall build quality is very average.- The display is also not bright enough. Usable only in indoor conditions. Even in a small amount of sunlight, we...READ MORE",9,3
660,Mind-blowing purchase,5,Good,2,0
660,Fabulous!,5,Mind blowing performance!,2,0
660,Not recommended at all,,Heating issue. Laptop heats up within 5 minutes.Display is not so good you can't watch movie from side. Performance is overally good. Battery is overally good.From my personal opinion only disadvantage of this laptop is heating issue and slightly low display quality.READ MORE,1,0
660,Great product,5,Best value for money,1,0
660,Mind-blowing purchase,5,"Absolutely Amazing...slim, lightweight and ample battery life to last half a day. Ryzen 7 gives a smooth performance.  Flipkart delivery within 24 hours was icing on the cake.  Thanks HP and Flipkart.",1,0
660,Wonderful,4,Best,3,3
661,Just wow!,5,"I am giving this review after 20 days of usage.Overall Rating - 4.5/5Performance - 5/5Display - 5/5Design - 4.5/5Charging - 4.5/5Graphics - 4/5Battery - 3.5/5Speaker - 3/5Performance - It gives you Top-notch performance because of the SSD read/write speed, RAM optimization, and powerful processor.Display -  300nits brightness makes this display very bright even in direct sunlight exposure.Design - Awesome design and build quality is excellent but not lightweight and also not h...",7,1
661,Nice product,4,I bought today.. present good ... need to check after 1 month...how it works..,4,0
661,Poor sound output,3,Poor sound output for a costly laptop,6,2
661,Good choice,4,So far nice experience,2,0
661,Absolute rubbish!,,A very bad product for photo editing. Display quality is not optimum for photo editing. Sound quality is not optimum for watching movies. It is a gaming laptop not for creators.READ MORE,4,2
661,Did not meet expectations,,Battery is not goodHeating issueCamera quality is not goodSound quality is poorLaptop sometime hangDisplay some time not workingLaptop heating while normal workREAD MORE,1,3
661,Wonderful,5,My honesty I was say I was good laptop in the budget,0,0
661,Simply awesome,5,Good but delivery boy is very reckless behaviour,0,0
662,Bad quality,,"After using this laptop for 2 months, the major drawback is battery. You can not use this laptop for more than 3 hours if it's full charged. Not value for money l.READ MORE",11,2
662,Simply awesome,5,V. Good products,5,0
662,Terrific purchase,5,Satisfied with the product,4,0
662,Super!,5,Product was very nice at this price range,13,5
662,Awesome,5,"Fantastic Product. Performance wise excellent, Speaker is quit loud compared to other Asus models. This product has provided extra RAM slot up to 24 GB, SSD slot up to 1 TB SSD, HDD slot up to 1 TB Sata HDD. So just go for it.",12,8
662,Good,3,Best Laptop for Students. I3 is enough for office work.Hinge quality is okay 👍☺️,2,0
662,Value-for-money,4,"The system of this laptop is on a different level which I like very much, to say the least is good for this laptop. The settings and performance of this laptop are very good, this laptop is really worth liking in this price and in this capacity.",1,0
662,Mind-blowing purchase,5,This is very nice product in this range.,0,0
662,Must buy!,5,Nice good for trading.,0,0
662,Awesome,5,Good,0,0
663,Awesome,5,Best Product And Prompt Delivery,1,0
663,Awesome,5,Gr8 product,0,0
664,Good choice,4,"An Amazing machine ! Let's get started : Pros : 1) The most light weight extremely with high performing gaming laptop! You will not find any gaming laptop that would be this light with such high end specs ! 2 ) Amazing display , and body finish !! The device looks extremely beautiful ! 3 ) Weight balance is amazing which means the lid can also be opened with one hand without holding the body ! 4 ) The keys of keyboard are sturdy !! Cons : 1 ) The touch pad is flimsy ! There is no soli...",21,2
664,Simply awesome,5,I love it i can handle any thing easily it's just perfect for students,27,4
664,Pretty good,4,The product is good and very effective in use.,16,5
664,Fair,3,Battery heating issue while charging..,40,20
664,Classy product,5,"Smooth Gaming, Good for Personal uses too. One of the best in Price Range.",7,1
664,Pretty good,4,System Performance is good in this laptop but battery performance i think it should be better,4,0
664,Best in the market!,5,Awesome performance,2,0
664,Horrible,,Not good... Battery backup is just 1 hour on full charge with normal work.... Screen freezing when just watching save movies... Don't look just Rtx3050... Add another 5k to 10k and go with another MSI laptop or other company laptop.... When internet surfing then battery backup is just half hourREAD MORE,3,1
664,Classy product,5,Value for money. Perform well in gaming and other hard taskYou can go for it. For experiencing all type game,1,0
664,Waste of money!,,As soon as i plug in charging laptop screen blinks and all the operations come to halt. When i off the charging then again same thing happens .READ MORE,0,0
665,Wonderful,5,Well delivered. No damage and issues.As expected form the specs good performance in the initial stages. Bought for 50k and seems to be a good deal.,5,2
665,Good quality product,4,Good,0,0
666,Fabulous!,5,Product is value for money. Fast and smart. Battery is a bit average rest all good!!,30,9
666,Nice,3,Laptop is good at this price..Only problem is there is no any pre-installed os there should be a  pre-installed windows os,26,10
666,Brilliant,5,V good,7,3
666,Not good,,Not good wost productREAD MORE,0,0
667,Simply awesome,5,Reviewing after 1 week of use Pros-1. Design and built quality is great2. Performance is top notch3. Value for money ( got it for 50k)4. Charging and battery life5. Light weight 6. Performance switchCons-1. Despite of FHD display it feels average 2. Quality of keyboard feels average,42,9
667,Super!,5,"Got a great deal, thats flipkart. Laptop looks premium with metallic body.The only thing is charger looks to be like nokia old charger",8,2
667,First overview - Good price point but...,4,"Pros1. Great look and feel.2. I7 13th gen is really fast.  Good for gaming and computing3. Camera, speakers and mic works well.4. Very pleasing to the eyes - barely see silhouettes as in reflection etcCons1. Track pad is sluggish.  It being quite large comes under the bottom part of the thumbs and things move inadvertently2. Microsoft Office isn't perpetual - its only for 1 year.  I found that out only when I tried to use it.  A big let down for me as it should have been highlighted.",11,4
667,Good quality product,4,Purchased this product based on specs only. Posting review on the very first day and genuinely It seems value for money product based on build quality and performance,11,4
667,Excellent,5,"I recently acquired the Infinix ZEROBOOK 13, a laptop that truly embraces innovation with its Intel Core i7 13th Gen processor, 32 GB RAM, and 1 TB SSD. Its sleek design, coupled with the intriguing Grey With Meteorite Phase aesthetics, immediately caught my eye. However, as I embarked on a journey to explore its capabilities, I encountered both triumphs and challenges.Under the hood, the Infinix ZEROBOOK 13 packs a punch. The Intel Core i7 13th Gen processor, with its impressive clock spee...",11,6
667,Excellent,5,To be honest the product seems very promising. And it delivers as well. I got this product at an unbelievable price and seriously it's an amazing one.The processor is sufficient enough to handle day to day tasks.32 GB ram supports to hand the app launch and switch seamlessly They have amazing cooling system as well.Overall the product is really amazing. Go for it.,6,2
667,Useless product,,"Don't buy this laptop. The mouse pad does not work properly, sometimes it gets stuck at a point, only works when restarting the system. Performance is not up to the mark as per i7 13th geb laptop.READ MORE",2,0
667,Awesome,5,Fantastic product.,2,0
667,Hated it!,,"I upgraded (or rather downgraded) from Macbook Air 2017 to Infinix Zerobook i7 13 Gen. In my honest opinion, the reason for price cutting is quite clear, YOU WILL NOT GET THE SAME EXPERIENCE as other i7 (12th or 13th Gen) laptops. The reason for the same is that the hardware build quality is extremely cheap. CONS:- The trackpad behaves erratically after 10 mins of usage. Ghost clicks, Sensitivity issues. I have resorted to using a mouse fulltime, so basically my laptop has become a desktop...READ MORE",15,18
667,Good quality product,4,It's a great purchase. Received heavy discount Look and feel is awesome. I would recommend this laptop.,2,1
668,Great product,5,"The product is totally awesome 10/10 for these specs. I have been using this laptop for a month now. Photoshop and Lightroom works flawlessly and I have been using them in eco mode. In terms of games it performs really well and I have tried following games like GTA 5, Any NFS, F1 22. Again eco mode is enough.GPU load is always at 100%. So I don't recommend playing continuously. There is nothing to hate about this laptop. In terms of looks it is really great. Display colours are really g...",24,2
668,Highly recommended,5,"Best laptop for coding , development , Normal video editing , graphics designing , light gaming it can do your daily day to day task very easily since it has i5 13 generation H series Prosser ( which is best for performance) What I most like in the laptop :-. camera quality . performance button. Display. Speakers. Battery backup. lighting in logo. Build quality and obviously performanceIf you are a student you can consider this Overall it's good laptop",37,5
668,Really Nice,4,Top notch flagship quality laptop must go for it it's 100% value for money.,44,7
668,Pretty good,4,"Just received today 😍😍Design 5/5 😍Display 5/5 😍Fingerprint, Hinges light, Zero backlit, keyboard backlit 5/5 😍battery backup up to 8 hours 5/5 😍performance 5/5 😍Audio 4/5 Everything is good with this laptop.just a small issue i faced while using this, my touchpad was flickering after using 5-6 hours.maybe it was happening due to some settings.i don't know, but i will update my review after 30 days",44,13
668,Excellent,5,"This is the amazing product.. Better battery, display, sound quality, performance Everything is outstanding.. I love it ❤❤❤",11,1
668,Wonderful,5,"In this laptop we can't install secondary ssd even in this have a m2 ssd slot also make sure this thing.If you have anyone solution this let's descus in the reply?Other hand this laptop is a killer at this price. i honestly say about it's  performance, battery backup, design, and display all is good at this price. I strong recommended for go with this laptop.",11,1
668,Worthless,,Bad service from seller cancelled my order .I have to buy at loss of 9k.Faced 2 big problem1. Lag in touchpad after heavy use2. BSOD error3. Camera have too wide angle4. Laggy after long term useREAD MORE,10,1
668,Great product,5,"Everything is just too good, I'm just worried about After sale service.",18,4
668,Not recommended at all,,I bought this laptop with i5 13th generation processor within 2 weeks fingerprint sensor not working waste laptopREAD MORE,19,5
668,Wonderful,5,"Value for Money... 🔥No other brands can give this top specifications at this price. Laptop is best for every type of use. If you don't care about after sale service, and your budget is tight... Don't think about brand. Must Buy this",4,0
669,Decent product,3,For a normal usage it's good one. If choosing this product for ms office don't opt it. It doesn't comes up with lifetime product key,6,1
669,Super!,5,like,2,1
669,Waste of money!,,The refresh rate is just 60hz. Please don't buy itREAD MORE,0,0
670,Very poor,,"Here is pros and consCons - *Display quality is not good , it's has display bleeding issue and also when I on laptop or unlock a flash see form display,* battery life is also not 10 hours it's even not 5 hours if you perform normal task 3 to 4 hours * windows 11 is not activated you have to spend money to activate it* speakers sound quality is not good and not loud Pros - there is no prosREAD MORE",33,0
670,Hated it!,,"I request you all don't buy this product because after receiving this product, ultimus support team will not respond for any type of issue you will face for compatibility. You will waste your money. So plz don't buy this.READ MORE",103,10
670,Worst experience ever!,,Windows not activated 😠😭READ MORE,11,0
670,Just wow!,5,"An amazing laptop which is absolutely worth buying. Initially I was not confident buying a new brand's product but honestly, after getting the product, I am now a proud Ultimus user. Worth every penny!",82,38
670,Excellent,5,"nice product easy to handle multi tasking no lacking ,and coding also.",22,7
670,Must buy!,5,"Amazing looks, slim and light weight. Camera is amazing, superb picture quality and sound. Its a steal at this price.",53,29
670,Useless product,,"full charge coming only 4 hours not up to 10 hours, remaining all are good as we expecting.READ MORE",4,0
670,Really Nice,4,Over all good laptop in this price. Working well only issue is that windows is not activated. You will have to purchase key to activate windows. I purchased online windows 11 pro licence. Activated andworking awesome.,10,4
670,Don't waste your money,,After use of 4 hr the screen started shaking... not good for long use.READ MORE,3,0
670,Best in the market!,5,Super product and fast prosser and 14 inch screen with 2mp inbuilt camera and very light and slim with 65watts fast charging at this price point it is superb product and multiple ports and amazing new brand Called ULTIMUS,6,2
671,Wonderful,5,Design very coolLooks premium laptopVery light weightFast processorSharp displaySound clearty goodCamera is avrgDual led flas is niceBacklit keyboardEasy to typeI am using last 2 days i didn't face any problemBattry backup is goodFast chargingIn 36k this is the best choiceGo for it,44,5
671,Worth the money,4,"It is kind of good for 3-4 yrs usage and usually less performance requiring tasks , you can also use it for bit heavy tasks but only frequently not regularly .It can support games till 720HD",48,8
671,Pretty good,4,Till now it is working fine. Though felt some overheating issue.Will update after using it for 1months.,70,16
671,Awesome,5,"The Infinix INBook X3 Slim is a budget-friendly laptop. After one month I'm writing my personal reviews this notebook offers me a good balance of features and performance. It has a sleek and lightweight 1.2 Kg design, a long-lasting battery, and a powerful processor with great display which I personally love to use for a long time. Go for it...",14,1
671,Waste of money!,,Irritate products and Flipkart not good serviceREAD MORE,12,2
671,Horrible,,CPU is throttled for less performance. It's not fully i5 12th gen performance as per spec. It's actually equal to i3 10th gen performanceREAD MORE,5,0
671,Pretty good,4,Though not a technical person I think the specs offered at this price are really good. I have been using the laptop for a few days now and I am pretty impressed with it. So far so good. I think for the sheer value that Infinix provides it is certainly recommended.,14,4
671,Just okay,3,Everything is ok except speakers .......speakers producing cracking sound..,4,0
671,Nice product,4,"Very nice product, I m using last one month",4,0
671,Great product,5,best nice💖💖,4,0
672,Very Good,4,Good laptop in this price segment..... battery backup is average..... performance is good...,48,6
672,Good choice,4,Nyc laptop battery back up is good bt camera is not good,66,11
672,Worth every penny,5,If u r a student . The u r discover a budget laptops .  U should must buy this laptop,18,3
672,Simply awesome,5,Superb product with this price highly recommend .Go for it,14,2
672,Highly recommended,5,Everything is good ... Processing is very fast.,11,1
672,Delightful,4,Nice,11,2
672,Wonderful,4,It's a very good product.,25,5
672,Worth every penny,5,FantasticPackage is good,10,1
672,Worth every penny,5,Best product value for money,5,0
672,Good quality product,4,brought the laptop for our team member in the accounts department.EmailsAccounting softwareOffice suite Internet apps Works fine and does the job. If taken care of the machine it will last decent few years 3-4.Thanks,2,0
674,Fabulous!,5,Received today delevered before 2 days.  It's working well.. No issues... Will write again after one month..,28,12
674,Good quality product,4,Superb,2,0
674,Worst experience ever!,,If I full battery today next day it's fully down without any use.Please don't by this product from FlipcartREAD MORE,2,2
675,Just wow!,5,Very very nice Highly recommend worth our Valueable Money,10,8
675,Value-for-money,4,"i took this for 80k , its overall good, build quality is ok ok, good buy",4,2
675,Nice product,4,Very nice,0,1
676,Not recommended at all,,"The worst laptop I used it for week and it died all of sudden while am watching Netflix and there is no sign of power.I tried turning it on but of no use, Iam not able to replace it as  I flew to different country and I must stay there for a year.READ MORE",23,6
676,Utterly Disappointed,,Battery backup is less than 1 hour with brand new laptop.Support from Laptop company is very poor.READ MORE,18,9
676,Best in the market!,5,Good one,8,17
678,Value-for-money,4,Good,42,1
678,Review after 10 Days of Usage (With BIOS Settings),5,BIOS Settings:Simple way:disable VMD controller from bios.Then it will show Hard-disk.It worked for me with windows 10 installation firstafter that I installed all drivers from lenovo website.Later I installed windows 11.Now windows 11 working fine in my laptop.2nd way:bootable pen drive should be made as UEFI and with Intel Rapid storage Technology (Intel RST VMD)files copied to pendrive as UEFISome what clumsy task and only an expert can doI suggest you go with 1st option.Rev...,17,0
678,Pretty good,4,"It's a good laptop for everyday's work/study. For the price it will do your work, nothing extraordinary though. You will need to install all the drivers from Lenovo site for the touchpad, brightness controls and  function keys to work.   Those who are complaining about the HDD not being found, should disable Intel VMD in the BIOS settings and turn OFF secure boot to be able to install Windows from a bootable Usb drive.",28,9
678,Great product,5,"( IN TASK MANAGER IT SHOWS ( SLOT USED 1 OF 1 ) BUT THERE IS ONE RAM SLOT AVAILABLE UNDER METAL COVERING )- MAX RAM SUPPORT 12GB & ITS 3200Mhz- RECOMMEND SSD FOR BETTER PERFORMANCE (SLOT AVAILABLE)-NO WINDOWS INSTALLED ( U NEED TO MAKE BOOTABLE PENDRIVE & DO SOME CHANGES IN BIOS TO DETECT HDD ) HOPE IT HELPOFFTOPIC-FIRST TIME USING ( LENOVO LAPTOP ) BEFORE I USED HP , ASUS & MSI HOPE THIS LAPTOP SURVIVE 3 TO 4YR WITHOUT ANY ISSUE",14,3
678,Best in the market!,5,Very good design and performance. best laptop brand.. if you can not install windows then go for windows version of this.. However i installed myself by doing some research.,9,4
678,Utterly Disappointed,,Harddisk not detected... please don't buy this product.Flipkart & lenovo are both denied required supportREAD MORE,4,2
678,Waste of money!,,"Hard disk not detected for windows installation, worst productREAD MORE",8,7
678,Did not meet expectations,,Harddisk not detected at the time of os installationNot able to extend ramREAD MORE,8,7
678,Absolute rubbish!,,"Purchased 2 Laptops, hard disk not detected for windows installation , same issue for both Laptops  , horrible experience.READ MORE",7,8
678,Excellent,5,Awesome. Great product. Value for money,2,0
